Sargocentron tiere,Animalia;Chordata;Teleostei;Holocentriformes;Holocentridae;Sargocentron;tiere,
Macroramphosus gracilis,Animalia;Chordata;Teleostei;Syngnathiformes;Centriscidae;Macroramphosus;gracilis,
Paracentropogon longispinis,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Tetrarogidae;Paracentropogon;longispinis,
Inimicus cuvieri,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Synanceiidae;Inimicus;cuvieri,
Neosebastes multisquamus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Neosebastidae;Neosebastes;multisquamus,
Platycephalus cultellatus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Platycephalidae;Platycephalus;cultellatus,
Rogadius serratus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Platycephalidae;Rogadius;serratus,
Cottus beldingii,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;beldingii,
Cottus rhotheus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;rhotheus,
Ocynectes maschalis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Ocynectes;maschalis,
Leptagonus decagonus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Leptagonus;decagonus,
Psychrolutes sp. MM-2017,NA,
Ambassis buruensis,Animalia;Chordata;Teleostei;Ovalentaria/misc;Ambassidae;Ambassis;buruensis,
Ambassis miops,Animalia;Chordata;Teleostei;Ovalentaria/misc;Ambassidae;Ambassis;miops,
Ambassis urotaenia,Animalia;Chordata;Teleostei;Ovalentaria/misc;Ambassidae;Ambassis;urotaenia,
Odontanthias sp. FRLM:40180,NA,
Odontanthias chrysostictus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Anthiadidae;Odontanthias;chrysostictus,
Congrogadus subducens,Animalia;Chordata;Teleostei;Ovalentaria/misc;Pseudochromidae;Congrogadus;subducens,
Opistognathus castelnaui,Animalia;Chordata;Teleostei;Ovalentaria/misc;Opistognathidae;Opistognathus;castelnaui,
Opistognathus iyonis,Animalia;Chordata;Teleostei;Ovalentaria/misc;Opistognathidae;Opistognathus;iyonis,
Priacanthus fitchi,Animalia;Chordata;Teleostei;Eupercaria/misc;Priacanthidae;Priacanthus;fitchi,
Cercamia eremia,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Cercamia;eremia,
Sillago cf. sihama JYP570,NA,
Sillago lutea,Animalia;Chordata;Teleostei;Eupercaria/misc;Sillaginidae;Sillago;lutea,
Lactarius lactarius,Animalia;Chordata;Teleostei;Carangaria/misc;Lactariidae;Lactarius;lactarius,
Alepes melanoptera,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Alepes;melanoptera,
Alepes vari,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Alepes;vari,
Carangoides chrysophrys,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Carangoides;chrysophrys,
Caranx lugubris,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;lugubris,
Carangoides plagiotaenia,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Carangoides;plagiotaenia,
Caranx bucculentus,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;bucculentus,
Caranx heberi,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;heberi,
Decapterus kurroides,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Decapterus;kurroides,
Trachurus mediterraneus,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;mediterraneus,
Trachinotus mookalee,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachinotus;mookalee,
Uraspis uraspis,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Uraspis;uraspis,
Carangoides fulvoguttatus,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Carangoides;fulvoguttatus,
Carangoides gymnostethus,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Carangoides;gymnostethus,
Carangoides talamparoides,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Carangoides;talamparoides,
Atropus atropos,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Atropus;atropos,
Decapterus smithvanizi,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Decapterus;smithvanizi,
Ulua mentalis,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Ulua;mentalis,
Gazza rhombea,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Gazza;rhombea,
Deveximentum megalolepis,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Deveximentum;megalolepis,
Nuchequula gerreoides,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Nuchequula;gerreoides,
Eubleekeria jonesi,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Eubleekeria;jonesi,
Equulites leuciscus,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Equulites;leuciscus,
Deveximentum hanedai,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Deveximentum;hanedai,
Nuchequula blochii,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Nuchequula;blochii,
Equulites stercorarius,NA,
Leiognathus oblongus,NA,
Nuchequula flavaxilla,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Nuchequula;flavaxilla,
Gazza achlamys,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Gazza;achlamys,
Deveximentum interruptum,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Deveximentum;interruptum,
Eubleekeria splendens,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Eubleekeria;splendens,
Equulites elongatus,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Equulites;elongatus,
Nuchequula longicornis,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Nuchequula;longicornis,
Equulites laterofenestra,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Equulites;laterofenestra,
Photopectoralis aureus,Animalia;Chordata;Teleostei;Acanthuriformes;Leiognathidae;Photopectoralis;aureus,
Zoarchias glaber,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Neozoarcidae;Zoarchias;glaber,
Acanthaphritis uroorum,NA,
Hemitrygon izuensis,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Hemitrygon;izuensis,
Gymnothorax tile,Animalia;Chordata;Teleostei;Anguilliformes;Muraenidae;Gymnothorax;tile,
Anarchias seychellensis,Animalia;Chordata;Teleostei;Anguilliformes;Muraenidae;Anarchias;seychellensis,
Stolephorus brachycephalus,Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Stolephorus;brachycephalus,
Dictyosoma rubrimaculatum,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Stichaeidae;Dictyosoma;rubrimaculatum,
Lumpenus lampretaeformis,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Lumpenidae;Lumpenus;lampretaeformis,
Ucla xenogrammus,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Ucla;xenogrammus,
Springerichthys bapturus,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Springerichthys;bapturus,
Ceratoscopelus sp. CBM:ZF:16662,NA,
Champsodon sp. CBM:ZF:16660,NA,
Pareuchiloglanis sp. CBM:ZF:17808,NA,
Grammonus robustus,Animalia;Chordata;Teleostei;Ophidiiformes;Bythitidae;Grammonus;robustus,
Antennarius commerson,Animalia;Chordata;Teleostei;Lophiiformes;Antennariidae;Antennarius;commerson,
Cypselurus opisthopus,Animalia;Chordata;Teleostei;Beloniformes;Exocoetidae;Cypselurus;opisthopus,
Hirundichthys oxycephalus,Animalia;Chordata;Teleostei;Beloniformes;Exocoetidae;Hirundichthys;oxycephalus,
Lutjanus dodecacanthoides,Animalia;Chordata;Teleostei;Eupercaria/misc;Lutjanidae;Lutjanus;dodecacanthoides,
Lutjanus timoriensis,Animalia;Chordata;Teleostei;Eupercaria/misc;Lutjanidae;Lutjanus;timoriensis,
Caesio lunaris,Animalia;Chordata;Teleostei;Eupercaria/misc;Caesionidae;Caesio;lunaris,
Gerres shima,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;shima,
Gerres decacanthus,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;decacanthus,
Gerres akazakii,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;akazakii,
Gerres oblongus,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;oblongus,
Gerres japonicus,Animalia;Chordata;Teleostei;Eupercaria/misc;Gerreidae;Gerres;japonicus,
Nemipterus tambuloides,Animalia;Chordata;Teleostei;Eupercaria/misc;Nemipteridae;Nemipterus;tambuloides,
Gymnocranius sp. FRLM:34902,NA,
Gymnocranius sp. FRLM:35146,NA,
Gymnocranius sp. FRLM:43050,NA,
Gymnocranius microdon,Animalia;Chordata;Teleostei;Eupercaria/misc;Lethrinidae;Gymnocranius;microdon,
Polydactylus microstomus,NA,
Parupeneus barberinus,Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Parupeneus;barberinus,
Pempheris molucca,Animalia;Chordata;Teleostei;Acropomatiformes;Pempheridae;Pempheris;molucca,
Glaucosoma magnificum,Animalia;Chordata;Teleostei;Acropomatiformes;Glaucosomatidae;Glaucosoma;magnificum,
Glaucosoma buergeri,Animalia;Chordata;Teleostei;Acropomatiformes;Glaucosomatidae;Glaucosoma;buergeri,
Chaetodontoplus chrysocephalus,Animalia;Chordata;Teleostei;Acanthuriformes;Pomacanthidae;Chaetodontoplus;chrysocephalus,
Trichromis salvini,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Trichromis;salvini,
Amatitlania sajica,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Amatitlania;sajica,
Gymnogeophagus balzanii,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Gymnogeophagus;balzanii,
Zoarchias neglectus,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Neozoarcidae;Zoarchias;neglectus,
Parapercis alboguttata,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;alboguttata,
Parapercis randalli,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;randalli,
Trachinus radiatus,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Trachinidae;Trachinus;radiatus,
Istiblennius enosimae,NA,
Entomacrodus stellifer,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Entomacrodus;stellifer,
Cirripectes sp. CBM:ZF:17314,NA,
Petroscirtes thepassii,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Petroscirtes;thepassii,
Praealticus striatus,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Praealticus;striatus,
Petroscirtes variabilis,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Petroscirtes;variabilis,
Cirripectes polyzona,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Cirripectes;polyzona,
Omobranchus loxozonus,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Omobranchus;loxozonus,
Repomucenus huguenini,Animalia;Chordata;Teleostei;Callionymiformes;Callionymidae;Repomucenus;huguenini,
Synchiropus picturatus,Animalia;Chordata;Teleostei;Callionymiformes;Callionymidae;Synchiropus;picturatus,
Callionymus beniteguri,Animalia;Chordata;Teleostei;Callionymiformes;Callionymidae;Callionymus;beniteguri,
Gymnogobius uchidai,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gymnogobius;uchidai,
Mastacembelus undulatus,Animalia;Chordata;Teleostei;Synbranchiformes;Mastacembelidae;Mastacembelus;undulatus,
Ablabys taenianotus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Tetrarogidae;Ablabys;taenianotus,
Minous quincarinatus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Synanceiidae;Minous;quincarinatus,
Cottus perplexus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;perplexus,
Gymnelus taeniatus,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Zoarcidae;Gymnelus;taeniatus,
Gymnelus viridis,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Zoarcidae;Gymnelus;viridis,
Gymnelus retrodorsalis,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Zoarcidae;Gymnelus;retrodorsalis,
Gymnelus andersoni,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Zoarcidae;Gymnelus;andersoni,
Pseudoscopelus obtusifrons,Animalia;Chordata;Teleostei;Scombriformes;Chiasmodontidae;Pseudoscopelus;obtusifrons,
Taenioides sp. FRLM:52309,NA,
Clariger sp. CBM:ZF:17769,NA,
Rhinogobius fluviatilis,NA,
Pseudogobius sp. FRLM:51509,NA,
Mugilogobius cavifrons,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Mugilogobius;cavifrons,
Rhinogobius sp. BF,NA,
Rhinogobius sp. TO,NA,
Rhinogobius sp. KZ,NA,
Rhinogobius szechuanensis,NA,
Exyrias belissimus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Exyrias;belissimus,
Oplopomus oplopomus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Oplopomus;oplopomus,
Oligolepis stomias,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Oligolepis;stomias,
Tomiyamichthys russus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Tomiyamichthys;russus,
Amblyeleotris rubrimarginata,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Amblyeleotris;rubrimarginata,
Valenciennea wardii,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Valenciennea;wardii,
Gobiopsis macrostoma,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gobiopsis;macrostoma,
Parachaeturichthys polynema,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Parachaeturichthys;polynema,
Oxymetopon compressus,Animalia;Chordata;Teleostei;Gobiiformes;Microdesmidae;Oxymetopon;compressus,
Siganus punctatus,Animalia;Chordata;Teleostei;Acanthuriformes;Siganidae;Siganus;punctatus,
Siganus vermiculatus,Animalia;Chordata;Teleostei;Acanthuriformes;Siganidae;Siganus;vermiculatus,
Siganus virgatus,Animalia;Chordata;Teleostei;Acanthuriformes;Siganidae;Siganus;virgatus,
Acanthurus bariene,Animalia;Chordata;Teleostei;Acanthuriformes;Acanthuridae;Acanthurus;bariene,
Scomberomorus sinensis,Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomberomorus;sinensis,
Cynoglossus arel,Animalia;Chordata;Teleostei;Pleuronectiformes;Cynoglossidae;Cynoglossus;arel,
Cynoglossus lida,Animalia;Chordata;Teleostei;Pleuronectiformes;Cynoglossidae;Cynoglossus;lida,
Cynoglossidae sp. CBM:ZF:12507,NA,
Abalistes filamentosus,Animalia;Chordata;Teleostei;Tetraodontiformes;Balistidae;Abalistes;filamentosus,
Mola sp. B,NA,
Entomacrodus caudofasciatus,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Entomacrodus;caudofasciatus,
Gymnothorax enigmaticus,Animalia;Chordata;Teleostei;Anguilliformes;Muraenidae;Gymnothorax;enigmaticus,
Bangana rendahli,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Bangana;rendahli,
Cobitis cf. laterimaculata TO-2017,NA,
Misgurnus sp. IR,NA,
Pseudogastromyzon laticeps,Animalia;Chordata;Teleostei;Cypriniformes;Gastromyzontidae;Pseudogastromyzon;laticeps,
Hemimyzon pengi,Animalia;Chordata;Teleostei;Cypriniformes;Balitoridae;Hemimyzon;pengi,
Liparis punctulatus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Liparidae;Liparis;punctulatus,
Plectorhinchus chaetodonoides,Animalia;Chordata;Teleostei;Eupercaria/misc;Haemulidae;Plectorhinchus;chaetodonoides,
Saccopharynx sp. JYP-2017,NA,
Eurypharynx sp. JYP-2017,NA,
Cyema sp. JYP-2017,NA,
Monognathus sp. JYP-2017,NA,
Yirrkala misolensis,Animalia;Chordata;Teleostei;Anguilliformes;Ophichthidae;Yirrkala;misolensis,
Chelon sp. Med37,NA,
Ostorhinchus pleuron,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;pleuron,
Epinnula magistralis,Animalia;Chordata;Teleostei;Scombriformes;Gempylidae;Epinnula;magistralis,
Luciogobius sp. KAUM:I:94449,NA,
Acanthocepola abbreviata,Animalia;Chordata;Teleostei;Eupercaria/misc;Cepolidae;Acanthocepola;abbreviata,
Etmopterus splendidus,Animalia;Chordata;Elasmobranchii;Squaliformes;Etmopteridae;Etmopterus;splendidus,
Okamejei boesemani,Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;Okamejei;boesemani,
Telatrygon acutirostra,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Telatrygon;acutirostra,
Aetomylaeus sp. FRLM:51316,NA,
Gymnothorax chlorostigma,NA,
Gymnothorax phasmatodes,Animalia;Chordata;Teleostei;Anguilliformes;Muraenidae;Gymnothorax;phasmatodes,
Ophichthus sp. FRLM:51278,NA,
Ophichthus singapurensis,Animalia;Chordata;Teleostei;Anguilliformes;Ophichthidae;Ophichthus;singapurensis,
Muraenichthys sibogae,Animalia;Chordata;Teleostei;Anguilliformes;Ophichthidae;Muraenichthys;sibogae,
Ophichthus altipennis,Animalia;Chordata;Teleostei;Anguilliformes;Ophichthidae;Ophichthus;altipennis,
Bathycongrus bleekeri,Animalia;Chordata;Teleostei;Anguilliformes;Congridae;Bathycongrus;bleekeri,
Pectenocypris sp. MZB 22148,NA,
Rhodeus sp. CBM DNA No. 2017-269,NA,
Pseudobagrus ichikawai,NA,
Synodus ulae,Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;Synodus;ulae,
Saurida tumbil,Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;Saurida;tumbil,
Lobianchia sp. CBM:ZF:14789,NA,
Notolychnus sp. CBM:ZF:14775,NA,
Bregmaceros sp. MM-2017,NA,
Coelorinchus asteroides,Animalia;Chordata;Teleostei;Gadiformes;Macrouridae;Coelorinchus;asteroides,
Coelorinchus multispinulosus,Animalia;Chordata;Teleostei;Gadiformes;Macrouridae;Coelorinchus;multispinulosus,
Spectrunculus grandis,Animalia;Chordata;Teleostei;Ophidiiformes;Ophidiidae;Spectrunculus;grandis,
Atherina sp. Med17,NA,
Scopelogadus sp. CBM DNA No. 2015-108,NA,
Melamphaes sp. CBM:ZF:14698,NA,
Melamphaes sp. CBM:ZF:14715,NA,
Poromitra sp. CBM:ZF:14725,NA,
Scopelogadus sp. CBM:ZF:14204,NA,
Urocampus nanus,Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Urocampus;nanus,
Syngnathidae sp. CBM:ZF:17997,NA,
Dunckerocampus multiannulatus,Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Dunckerocampus;multiannulatus,
Anarchias sp. CBM:ZF:18316,NA,
Silurus lithophilus,Animalia;Chordata;Teleostei;Siluriformes;Siluridae;Silurus;lithophilus,
Pterois paucispinula,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Scorpaenidae;Pterois;paucispinula,
Scorpaenodes kelloggi,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Scorpaenidae;Scorpaenodes;kelloggi,
Neocentropogon sp. HIRENAGA-HACHIOKOZE,NA,
Trichosomus trachinoides,NA,
Neovespicula depressifrons,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Tetrarogidae;Neovespicula;depressifrons,
Neocentropogon trimaculatus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Tetrarogidae;Neocentropogon;trimaculatus,
Trachicephalus uranoscopus,Animalia;Chordata;Teleostei;Perciformes/Scorpaenoidei;Synanceiidae;Trachicephalus;uranoscopus,
Cocotropus sp. CBM:ZF:17864,NA,
Liparis miostomus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Liparidae;Liparis;miostomus,
Ambassis macleayi,Animalia;Chordata;Teleostei;Ovalentaria/misc;Ambassidae;Ambassis;macleayi,
Pseudanthias marcia,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Anthiadidae;Pseudanthias;marcia,
Liopropoma japonicum,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Liopropomatidae;Liopropoma;japonicum,
Pseudanthias parvirostris,NA,
Odontanthias flagris,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Anthiadidae;Odontanthias;flagris,
Liopropoma lemniscatum,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Liopropomatidae;Liopropoma;lemniscatum,
Epinephelus socialis,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;socialis,
Liopropoma lunulatum,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Liopropomatidae;Liopropoma;lunulatum,
Plectranthias sheni,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Anthiadidae;Plectranthias;sheni,
Plectranthias wheeleri,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Anthiadidae;Plectranthias;wheeleri,
Symphysanodon typus,Animalia;Chordata;Teleostei;Acropomatiformes;Symphysanodontidae;Symphysanodon;typus,
Pseudochromis tapeinosoma,Animalia;Chordata;Teleostei;Ovalentaria/misc;Pseudochromidae;Pseudochromis;tapeinosoma,
Opistognathus hopkinsi,Animalia;Chordata;Teleostei;Ovalentaria/misc;Opistognathidae;Opistognathus;hopkinsi,
Opistognathus liturus,Animalia;Chordata;Teleostei;Ovalentaria/misc;Opistognathidae;Opistognathus;liturus,
Ostorhinchus fleurieu,Animalia;Chordata;Teleostei;Kurtiformes;Apogonidae;Ostorhinchus;fleurieu,
Erythrocles scintillans,Animalia;Chordata;Teleostei;Eupercaria/misc;Emmelichthyidae;Erythrocles;scintillans,
Emmelichthys karnellai,Animalia;Chordata;Teleostei;Eupercaria/misc;Emmelichthyidae;Emmelichthys;karnellai,
Symphorichthys spilurus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lutjanidae;Symphorichthys;spilurus,
Lutjanus vitta,Animalia;Chordata;Teleostei;Eupercaria/misc;Lutjanidae;Lutjanus;vitta,
Lutjanus gibbus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lutjanidae;Lutjanus;gibbus,
Pterocaesio trilineata,Animalia;Chordata;Teleostei;Eupercaria/misc;Caesionidae;Pterocaesio;trilineata,
Pomadasys sp. CBM:ZF:18112,NA,
Diagramma melanacrum,Animalia;Chordata;Teleostei;Eupercaria/misc;Haemulidae;Diagramma;melanacrum,
Pomadasys kaakan,Animalia;Chordata;Teleostei;Eupercaria/misc;Haemulidae;Pomadasys;kaakan,
Scolopsis taenioptera,Animalia;Chordata;Teleostei;Eupercaria/misc;Nemipteridae;Scolopsis;taenioptera,
Lethrinus erythracanthus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lethrinidae;Lethrinus;erythracanthus,
Lethrinus xanthochilus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lethrinidae;Lethrinus;xanthochilus,
Lethrinus reticulatus,Animalia;Chordata;Teleostei;Eupercaria/misc;Lethrinidae;Lethrinus;reticulatus,
Acanthopagrus taiwanensis,Animalia;Chordata;Teleostei;Eupercaria/misc;Sparidae;Acanthopagrus;taiwanensis,
Parupeneus insularis,Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Parupeneus;insularis,
Chaetodon wiebeli,Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;wiebeli,
Cirrhitichthys oxycephalus,Animalia;Chordata;Teleostei;Centrarchiformes;Cirrhitidae;Cirrhitichthys;oxycephalus,
Neocirrhites armatus,Animalia;Chordata;Teleostei;Centrarchiformes;Cirrhitidae;Neocirrhites;armatus,
Oxycirrhites typus,Animalia;Chordata;Teleostei;Centrarchiformes;Cirrhitidae;Oxycirrhites;typus,
Dischistodus fasciatus,Animalia;Chordata;Teleostei;Ovalentaria/misc;Pomacentridae;Dischistodus;fasciatus,
Hologymnosus rhodonotus,Animalia;Chordata;Teleostei;Eupercaria/misc;Labridae;Hologymnosus;rhodonotus,
Iniistius trivittatus,Animalia;Chordata;Teleostei;Eupercaria/misc;Labridae;Iniistius;trivittatus,
Bodianus tanyokidus,Animalia;Chordata;Teleostei;Eupercaria/misc;Labridae;Bodianus;tanyokidus,
Suezichthys sp. KAUM:I:74032,NA,
Iniistius melanopus,Animalia;Chordata;Teleostei;Eupercaria/misc;Labridae;Iniistius;melanopus,
Zoarces elongatus,Animalia;Chordata;Teleostei;Perciformes/Zoarcoidei;Zoarcidae;Zoarces;elongatus,
Parapercis filamentosa,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;filamentosa,
Parapercis diplospilus,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;diplospilus,
Parapercis xanthozona,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;xanthozona,
Parapercis clathrata,Animalia;Chordata;Teleostei;Perciformes/Uranoscopoidei;Pinguipedidae;Parapercis;clathrata,
Acanthaphritis barbata,Animalia;Chordata;Teleostei;Acropomatiformes;Hemerocoetidae;Acanthaphritis;barbata,
Uranoscopus sp. TOUKAI-MISHIMA,NA,
Enneapterygius unimaculatus,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Enneapterygius;unimaculatus,
Enneapterygius signicauda,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Enneapterygius;signicauda,
Enneapterygius fuscoventer,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Enneapterygius;fuscoventer,
Enneapterygius sp. OCF-P3360,NA,
Blenniidae sp. CBM DNA No. 2017-616,NA,
Nannosalarias nativitatis,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Nannosalarias;nativitatis,
Omobranchus zebra,Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;Omobranchus;zebra,
Emblemaria pandionis,Animalia;Chordata;Teleostei;Blenniiformes;Chaenopsidae;Emblemaria;pandionis,
Xenisthmus sp. KURO-YANAGIHAZE,NA,
Lentipes armatus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Lentipes;armatus,
Rhinogobius sp. MO,NA,
Rhinogobius sp. YB,NA,
Gymnogobius heptacanthus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gymnogobius;heptacanthus,
Oxyurichthys sp. KAUM:I:94647,NA,
Oxyurichthys auchenolepis,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Oxyurichthys;auchenolepis,
Valenciennea puellaris,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Valenciennea;puellaris,
Bathygobius hongkongensis,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Bathygobius;hongkongensis,
Myersina macrostoma,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Myersina;macrostoma,
Barbuligobius boehlkei,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Barbuligobius;boehlkei,
Callogobius snelliusi,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Callogobius;snelliusi,
Bathygobius laddi,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Bathygobius;laddi,
Amoya signata,NA,
Gobiodon atrangulatus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gobiodon;atrangulatus,
